Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=3, max_len=115, model='TextRCNN', n_aug=0.0, nclass=29, nemb=300, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 300, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(300, 256, num_layers=3, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=812, out_features=512, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=512, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 0 ]  - Training     loss : 0.24617 , acc : 0.919 , elapse : 0.37338 min  - Validation   loss : 0.18847 , acc : 0.937 , elapse : 0.05267 min    - [Info] The checkpoint file has been updated.
[ Epoch 1 ]  - Training     loss : 0.17182 , acc : 0.943 , elapse : 0.37081 min  - Validation   loss : 0.14386 , acc : 0.952 , elapse : 0.05278 min    - [Info] The checkpoint file has been updated.
[ Epoch 2 ]  - Training     loss : 0.13712 , acc : 0.953 , elapse : 0.37197 min  - Validation   loss : 0.12686 , acc : 0.958 , elapse : 0.05303 min    - [Info] The checkpoint file has been updated.
[ Epoch 3 ]  - Training     loss : 0.11971 , acc : 0.959 , elapse : 0.37042 min  - Validation   loss : 0.10018 , acc : 0.967 , elapse : 0.05255 min    - [Info] The checkpoint file has been updated.
[ Epoch 4 ]  - Training     loss : 0.09878 , acc : 0.966 , elapse : 0.37024 min  - Validation   loss : 0.08674 , acc : 0.972 , elapse : 0.05303 min    - [Info] The checkpoint file has been updated.
[ Epoch 5 ]  - Training     loss : 0.09211 , acc : 0.968 , elapse : 0.36961 min  - Validation   loss : 0.08448 , acc : 0.973 , elapse : 0.05264 min    - [Info] The checkpoint file has been updated.
[ Epoch 6 ]  - Training     loss : 0.08807 , acc : 0.969 , elapse : 0.36740 min  - Validation   loss : 0.07506 , acc : 0.975 , elapse : 0.05280 min    - [Info] The checkpoint file has been updated.
[ Epoch 7 ]  - Training     loss : 0.08020 , acc : 0.972 , elapse : 0.37039 min  - Validation   loss : 0.07011 , acc : 0.977 , elapse : 0.05281 min    - [Info] The checkpoint file has been updated.
[ Epoch 8 ]  - Training     loss : 0.07475 , acc : 0.973 , elapse : 0.37121 min  - Validation   loss : 0.06494 , acc : 0.979 , elapse : 0.05282 min    - [Info] The checkpoint file has been updated.
[ Epoch 9 ]  - Training     loss : 0.06899 , acc : 0.975 , elapse : 0.36967 min  - Validation   loss : 0.06235 , acc : 0.979 , elapse : 0.05240 min    - [Info] The checkpoint file has been updated.
[ Epoch 10 ]  - Training     loss : 0.06643 , acc : 0.976 , elapse : 0.36984 min  - Validation   loss : 0.06063 , acc : 0.980 , elapse : 0.05317 min    - [Info] The checkpoint file has been updated.
[ Epoch 11 ]  - Training     loss : 0.06530 , acc : 0.976 , elapse : 0.37220 min  - Validation   loss : 0.06037 , acc : 0.980 , elapse : 0.05267 min    - [Info] The checkpoint file has been updated.
[ Epoch 12 ]  - Training     loss : 0.06624 , acc : 0.976 , elapse : 0.36921 min  - Validation   loss : 0.05900 , acc : 0.980 , elapse : 0.05280 min    - [Info] The checkpoint file has been updated.
[ Epoch 13 ]  - Training     loss : 0.06296 , acc : 0.977 , elapse : 0.37213 min  - Validation   loss : 0.05458 , acc : 0.982 , elapse : 0.05301 min    - [Info] The checkpoint file has been updated.
[ Epoch 14 ]  - Training     loss : 0.05947 , acc : 0.978 , elapse : 0.37275 min  - Validation   loss : 0.05321 , acc : 0.982 , elapse : 0.05269 min    - [Info] The checkpoint file has been updated.
[ Epoch 15 ]  - Training     loss : 0.05656 , acc : 0.979 , elapse : 0.36815 min  - Validation   loss : 0.05272 , acc : 0.983 , elapse : 0.05265 min    - [Info] The checkpoint file has been updated.
[ Epoch 16 ]  - Training     loss : 0.05414 , acc : 0.980 , elapse : 0.36845 min  - Validation   loss : 0.05119 , acc : 0.984 , elapse : 0.05241 min    - [Info] The checkpoint file has been updated.
[ Epoch 17 ]  - Training     loss : 0.05165 , acc : 0.980 , elapse : 0.37078 min  - Validation   loss : 0.04932 , acc : 0.984 , elapse : 0.05211 min    - [Info] The checkpoint file has been updated.
[ Epoch 18 ]  - Training     loss : 0.04997 , acc : 0.981 , elapse : 0.36753 min  - Validation   loss : 0.04841 , acc : 0.984 , elapse : 0.05295 min    - [Info] The checkpoint file has been updated.
[ Epoch 19 ]  - Training     loss : 0.04793 , acc : 0.981 , elapse : 0.36927 min  - Validation   loss : 0.04637 , acc : 0.985 , elapse : 0.05218 min    - [Info] The checkpoint file has been updated.
[ Epoch 20 ]  - Training     loss : 0.04655 , acc : 0.982 , elapse : 0.36995 min  - Validation   loss : 0.04591 , acc : 0.985 , elapse : 0.05262 min    - [Info] The checkpoint file has been updated.
[ Epoch 21 ]  - Training     loss : 0.04511 , acc : 0.982 , elapse : 0.36814 min  - Validation   loss : 0.04609 , acc : 0.985 , elapse : 0.05271 min
[ Epoch 22 ]  - Training     loss : 0.04508 , acc : 0.982 , elapse : 0.36835 min  - Validation   loss : 0.04567 , acc : 0.985 , elapse : 0.05254 min
[ Epoch 23 ]  - Training     loss : 0.04473 , acc : 0.982 , elapse : 0.37007 min  - Validation   loss : 0.04547 , acc : 0.985 , elapse : 0.05229 min    - [Info] The checkpoint file has been updated.
[ Epoch 24 ]  - Training     loss : 0.04556 , acc : 0.982 , elapse : 0.36813 min  - Validation   loss : 0.04849 , acc : 0.984 , elapse : 0.05292 min
[ Epoch 25 ]  - Training     loss : 0.04681 , acc : 0.982 , elapse : 0.36924 min  - Validation   loss : 0.04595 , acc : 0.985 , elapse : 0.05217 min
[ Epoch 26 ]  - Training     loss : 0.04558 , acc : 0.982 , elapse : 0.37024 min  - Validation   loss : 0.04540 , acc : 0.985 , elapse : 0.05284 min    - [Info] The checkpoint file has been updated.
