Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=400, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 400, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(400, 256, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=912, out_features=512, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=512, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 0 ]  - Training     loss : 0.24797 , acc : 0.919 , elapse : 0.27232 min  - Validation   loss : 0.18796 , acc : 0.940 , elapse : 0.04665 min    - [Info] The checkpoint file has been updated.
[ Epoch 1 ]  - Training     loss : 0.17090 , acc : 0.944 , elapse : 0.27229 min  - Validation   loss : 0.14047 , acc : 0.955 , elapse : 0.04644 min    - [Info] The checkpoint file has been updated.
[ Epoch 2 ]  - Training     loss : 0.13390 , acc : 0.955 , elapse : 0.27158 min  - Validation   loss : 0.12429 , acc : 0.959 , elapse : 0.04648 min    - [Info] The checkpoint file has been updated.
[ Epoch 3 ]  - Training     loss : 0.11659 , acc : 0.960 , elapse : 0.27152 min  - Validation   loss : 0.09696 , acc : 0.969 , elapse : 0.04653 min    - [Info] The checkpoint file has been updated.
[ Epoch 4 ]  - Training     loss : 0.09640 , acc : 0.967 , elapse : 0.27276 min  - Validation   loss : 0.08524 , acc : 0.973 , elapse : 0.04647 min    - [Info] The checkpoint file has been updated.
[ Epoch 5 ]  - Training     loss : 0.08856 , acc : 0.969 , elapse : 0.27153 min  - Validation   loss : 0.08294 , acc : 0.973 , elapse : 0.04646 min    - [Info] The checkpoint file has been updated.
[ Epoch 6 ]  - Training     loss : 0.08493 , acc : 0.971 , elapse : 0.27138 min  - Validation   loss : 0.07410 , acc : 0.976 , elapse : 0.04652 min    - [Info] The checkpoint file has been updated.
[ Epoch 7 ]  - Training     loss : 0.07463 , acc : 0.974 , elapse : 0.27246 min  - Validation   loss : 0.06653 , acc : 0.978 , elapse : 0.04648 min    - [Info] The checkpoint file has been updated.
[ Epoch 8 ]  - Training     loss : 0.06674 , acc : 0.976 , elapse : 0.27151 min  - Validation   loss : 0.06073 , acc : 0.980 , elapse : 0.04643 min    - [Info] The checkpoint file has been updated.
[ Epoch 9 ]  - Training     loss : 0.06282 , acc : 0.977 , elapse : 0.27148 min  - Validation   loss : 0.05907 , acc : 0.981 , elapse : 0.04662 min    - [Info] The checkpoint file has been updated.
[ Epoch 10 ]  - Training     loss : 0.05944 , acc : 0.978 , elapse : 0.27291 min  - Validation   loss : 0.05696 , acc : 0.981 , elapse : 0.04655 min    - [Info] The checkpoint file has been updated.
[ Epoch 11 ]  - Training     loss : 0.05833 , acc : 0.979 , elapse : 0.27273 min  - Validation   loss : 0.05632 , acc : 0.982 , elapse : 0.04638 min    - [Info] The checkpoint file has been updated.
[ Epoch 12 ]  - Training     loss : 0.05882 , acc : 0.978 , elapse : 0.27149 min  - Validation   loss : 0.05534 , acc : 0.982 , elapse : 0.04656 min    - [Info] The checkpoint file has been updated.
[ Epoch 13 ]  - Training     loss : 0.05530 , acc : 0.979 , elapse : 0.27292 min  - Validation   loss : 0.05104 , acc : 0.983 , elapse : 0.04659 min    - [Info] The checkpoint file has been updated.
[ Epoch 14 ]  - Training     loss : 0.05152 , acc : 0.981 , elapse : 0.27176 min  - Validation   loss : 0.05000 , acc : 0.983 , elapse : 0.04649 min    - [Info] The checkpoint file has been updated.
[ Epoch 15 ]  - Training     loss : 0.04903 , acc : 0.981 , elapse : 0.27162 min  - Validation   loss : 0.04702 , acc : 0.985 , elapse : 0.04672 min    - [Info] The checkpoint file has been updated.
[ Epoch 16 ]  - Training     loss : 0.04589 , acc : 0.982 , elapse : 0.27216 min  - Validation   loss : 0.04494 , acc : 0.985 , elapse : 0.04662 min    - [Info] The checkpoint file has been updated.
[ Epoch 17 ]  - Training     loss : 0.04310 , acc : 0.983 , elapse : 0.27164 min  - Validation   loss : 0.04343 , acc : 0.986 , elapse : 0.04648 min    - [Info] The checkpoint file has been updated.
[ Epoch 18 ]  - Training     loss : 0.04131 , acc : 0.983 , elapse : 0.27160 min  - Validation   loss : 0.04310 , acc : 0.986 , elapse : 0.04666 min    - [Info] The checkpoint file has been updated.
[ Epoch 19 ]  - Training     loss : 0.03910 , acc : 0.984 , elapse : 0.27253 min  - Validation   loss : 0.04089 , acc : 0.986 , elapse : 0.04650 min    - [Info] The checkpoint file has been updated.
[ Epoch 20 ]  - Training     loss : 0.03750 , acc : 0.984 , elapse : 0.27176 min  - Validation   loss : 0.03999 , acc : 0.986 , elapse : 0.04653 min    - [Info] The checkpoint file has been updated.
[ Epoch 21 ]  - Training     loss : 0.03683 , acc : 0.985 , elapse : 0.27161 min  - Validation   loss : 0.03969 , acc : 0.987 , elapse : 0.04666 min    - [Info] The checkpoint file has been updated.
[ Epoch 22 ]  - Training     loss : 0.03621 , acc : 0.985 , elapse : 0.27217 min  - Validation   loss : 0.03964 , acc : 0.987 , elapse : 0.04646 min    - [Info] The checkpoint file has been updated.
[ Epoch 23 ]  - Training     loss : 0.03522 , acc : 0.985 , elapse : 0.27179 min  - Validation   loss : 0.03942 , acc : 0.987 , elapse : 0.04660 min
[ Epoch 24 ]  - Training     loss : 0.03702 , acc : 0.985 , elapse : 0.27160 min  - Validation   loss : 0.04081 , acc : 0.986 , elapse : 0.04663 min
[ Epoch 25 ]  - Training     loss : 0.03766 , acc : 0.984 , elapse : 0.27200 min  - Validation   loss : 0.04102 , acc : 0.986 , elapse : 0.04637 min
[ Epoch 26 ]  - Training     loss : 0.03588 , acc : 0.985 , elapse : 0.27154 min  - Validation   loss : 0.03998 , acc : 0.987 , elapse : 0.04656 min
[ Epoch 27 ]  - Training     loss : 0.03432 , acc : 0.985 , elapse : 0.27171 min  - Validation   loss : 0.03896 , acc : 0.987 , elapse : 0.04664 min    - [Info] The checkpoint file has been updated.
[ Epoch 28 ]  - Training     loss : 0.03283 , acc : 0.986 , elapse : 0.27265 min  - Validation   loss : 0.03809 , acc : 0.987 , elapse : 0.04650 min    - [Info] The checkpoint file has been updated.
[ Epoch 29 ]  - Training     loss : 0.03114 , acc : 0.986 , elapse : 0.27154 min  - Validation   loss : 0.03865 , acc : 0.987 , elapse : 0.04656 min
[ Epoch 30 ]  - Training     loss : 0.03032 , acc : 0.986 , elapse : 0.27171 min  - Validation   loss : 0.03736 , acc : 0.987 , elapse : 0.04667 min    - [Info] The checkpoint file has been updated.
[ Epoch 31 ]  - Training     loss : 0.02862 , acc : 0.987 , elapse : 0.27256 min  - Validation   loss : 0.03634 , acc : 0.987 , elapse : 0.04662 min
[ Epoch 32 ]  - Training     loss : 0.02766 , acc : 0.987 , elapse : 0.27162 min  - Validation   loss : 0.03418 , acc : 0.988 , elapse : 0.04658 min    - [Info] The checkpoint file has been updated.
[ Epoch 33 ]  - Training     loss : 0.02660 , acc : 0.988 , elapse : 0.27166 min  - Validation   loss : 0.03494 , acc : 0.988 , elapse : 0.04660 min
