Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.1, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=256, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_dropout=0.5, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.1, inplace=False)
  (lstm): LSTM(100, 256, num_layers=2, batch_first=True, dropout=0.5, bidirectional=True)
  (W2): Linear(in_features=612, out_features=512, bias=True)
  (final_dropout_layer): Dropout(p=0.1, inplace=False)
  (fc): Linear(in_features=512, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 0 ]  - Training     loss : 0.24433 , acc : 0.923 , elapse : 0.26760 min  - Validation   loss : 0.19370 , acc : 0.935 , elapse : 0.04607 min    - [Info] The checkpoint file has been updated.
[ Epoch 1 ]  - Training     loss : 0.16973 , acc : 0.943 , elapse : 0.26819 min  - Validation   loss : 0.14704 , acc : 0.953 , elapse : 0.04602 min    - [Info] The checkpoint file has been updated.
[ Epoch 2 ]  - Training     loss : 0.13042 , acc : 0.956 , elapse : 0.26636 min  - Validation   loss : 0.12662 , acc : 0.958 , elapse : 0.04609 min    - [Info] The checkpoint file has been updated.
[ Epoch 3 ]  - Training     loss : 0.10926 , acc : 0.963 , elapse : 0.26678 min  - Validation   loss : 0.09579 , acc : 0.969 , elapse : 0.04652 min    - [Info] The checkpoint file has been updated.
[ Epoch 4 ]  - Training     loss : 0.08721 , acc : 0.970 , elapse : 0.26921 min  - Validation   loss : 0.08425 , acc : 0.973 , elapse : 0.04607 min    - [Info] The checkpoint file has been updated.
[ Epoch 5 ]  - Training     loss : 0.07986 , acc : 0.973 , elapse : 0.26678 min  - Validation   loss : 0.08192 , acc : 0.974 , elapse : 0.04615 min    - [Info] The checkpoint file has been updated.
[ Epoch 6 ]  - Training     loss : 0.07697 , acc : 0.973 , elapse : 0.26714 min  - Validation   loss : 0.07431 , acc : 0.976 , elapse : 0.04624 min    - [Info] The checkpoint file has been updated.
[ Epoch 7 ]  - Training     loss : 0.06770 , acc : 0.976 , elapse : 0.26787 min  - Validation   loss : 0.06645 , acc : 0.978 , elapse : 0.04624 min    - [Info] The checkpoint file has been updated.
[ Epoch 8 ]  - Training     loss : 0.05985 , acc : 0.978 , elapse : 0.26690 min  - Validation   loss : 0.06207 , acc : 0.980 , elapse : 0.04614 min    - [Info] The checkpoint file has been updated.
[ Epoch 9 ]  - Training     loss : 0.05443 , acc : 0.979 , elapse : 0.26671 min  - Validation   loss : 0.05865 , acc : 0.980 , elapse : 0.04646 min    - [Info] The checkpoint file has been updated.
[ Epoch 10 ]  - Training     loss : 0.05122 , acc : 0.980 , elapse : 0.26918 min  - Validation   loss : 0.05700 , acc : 0.981 , elapse : 0.04618 min    - [Info] The checkpoint file has been updated.
